id,string
61,"kʰɐt̪ɪ kʰɐt̪ɪ  egɐɾotɐ ʃɐɽe egɐɾotɐ konod̪ɪn bɐɾotɐ͡o̯ bɐ͡ɪ̯ɟe ɟɐe̯।o͡ɪ̯  bɔɽodɐ  ɐʃpʰene ɾɐ͡ɪ̯t̪o egɐɾotɐɾ ʃumɐ, d̪ukɐnet̪t̪e।"
62,"pʰɪɾuɟ ɛknɐ ɛkkeɾe gotɐle uʲɛɾ bɐpeɾ mɔt̪on d̪ʱɔɾon-gɔɽon, kɔt̪ɐ-bɐt̪ɾɐ, cɔlɐ-pʰɪɾɐ, mɐ͡ɪ̯nʃeɾ ʃɐt̪e ɛ͡o̯ kɔɾɐ, o͡ɪ̯tɐ ɐce।"
63,"ʃe͡ɪ̯tɐe̯ ɐmɪ ʃuncʰɪlɐm, e͡ɪ̯ɟonne ɐmɪ cɐ͡ɪ̯ nɐ͡ɪ̯ ɟe, ɐʃole t̪ok okʰɐne ɟɔɽɐ͡ɪ̯, ɛkʰon, ɐmɐɾ ɟonne t̪o <> ɛkʰon kɪcu kɔɾɐɾ ɐce?।"
64,"t̪umɪ e͡ɪ̯kʰɐne ɐʃbɐ, ʃond̪ʱɐɾ ʃumɐe̯ ɐʃbɐ ɾɐ͡ɪ̯t̪o t̪ʰɐkbɐ pɔɾeɾ d̪ɪn bʱoɾ belɐ ɐmɾɐ d̪u͡ɪ̯ɟɔn teɾene bɛnɐpol co͡ɪ̯le ɟɐbo।"
65,"e͡ɪ̯dɐ nobɪ sɐllellɐssɐlɐm bole koʷɛ͡o̯ ge͡ɪ̯cʰe ɟe, pot̪t̪ʰom ɾɔmoɟɐn ʃukɾobɐɾ hɔbe, mɐɟeɾ ɾɔmoɟɐntɐ͡o̯ ʃukɾobɐɾ ho͡ɪ̯be।"
66,"nɐ, d̪ʱɐn e͡ɪ̯ɾɔkom hɔe̯ nɐ kɪnt̪u bɪɾɪ d̪ʱɐn eɾ dɐboleɾ dɐbol d̪ʱɐn ɔe̯ kɪnt̪u ɐmoneɾ ɾo͡ɪ̯d̪eɾ ɐbohɐ͡o̯ʷɐɾ kɐɾone koɾt̪e pɐɾe nɐ।"
67,"nɐ, d̪ʱɐn e͡ɪ̯ɾɔkom hɔe̯ nɐ kɪnt̪u bɪɾɪ d̪ʱɐn eɾ dɐboleɾ dɐbol d̪ʱɐn ɔe̯ kɪnt̪u ɐmoneɾ ɾo͡ɪ̯d̪eɾ ɐbohɐ͡o̯ʷɐɾ kɐɾone koɾt̪e pɐɾe nɐ।"
68,"kʰɐlɪ d̪oʷɐ kɔɾ t̪oɾɐ, ɐɟkɐ kɪ ɟɐnɪ, oh ɐɟkɐ t̪o ʃeʃ, oh nɐ ɐmgoɾ t̪o kɐlkɐ mone hɔe̯, oh nɐ ɐɟke ʃeʃ t̪ɐɾɐbɪ gecʰe।"
69,ɛkʰon e͡ɪ̯ ɟonnɪ kɪ bʱɐ͡ɪ̯dɪɾe nɐt̪ɪ bɔ͡u̯ d̪ɛkʰbe t̪ɐ͡ɪ̯ bʱɐ͡ɪ̯dɪɾe bɪʲe d̪ɪʲɐ lɐgɪcʰe unɪ pɔcʰond̪o ko͡ɪ̯ɾe͡ɪ̯ meʲe ɐnt̪ɪcʰe gɪɾɐmeɾ।
70,"ɪd̪eɾ d̪ɪndɐ ɟɐʲɐ lok ɟehet̪u ɐllɐe̯ et̪o gɔɾom d̪ɪcʰe, ɪd̪eɾ d̪ɪno ɐmɾɐ gɔɾom ʃɔmoʃʃɐ nɐ͡ɪ̯।"
71,"sɛɾe ko͡ɪ̯cʰe kɔe̯, eɾ lɐ͡ɪ̯ggɐ sɛɾe ko͡ɪ̯cʰe kɔe̯, t̪umɪ not̪un ho͡ɪ̯ɾɐ ellɐ beʃɪ kɔt̪ɐ ko͡ɪ̯t̪ɐ <> sɛɾ klɐs kɔɾɐ͡ɪ̯cʰe nɐ?।"
72,"t̪ɐ ɐmɪn mɐmɐ kɪ koɾe o͡ɪ̯ ɟɔkon ɐ͡ɪ̯ʃe poɾɪkkʰɐ d̪ɪbɐɾ, meʲegulɐ ʃɐt̪e t̪ʰɐke, ok tɐnɪ nɐmɐe̯, nɐmeʲɐ kɔʲektɐ kɔt̪ɐ kɔe̯।"
73,"o͡ɪ̯ tɐ͡ɪ̯mtɐ ɐmɪ ok bɐɾbɐɾ bolcɪ ɟe, bond̪u, t̪u͡ɪ̯ ɐmɐd̪eɾ ʃɐt̪e beɽɐ͡ɪ̯cʰɪʃ, t̪o t̪ok cuɾɪ-cɐmɐɾɪ kɔɾɐɾ d̪ɔɾkɐɾ hɔe̯ nɐ।"
74,"cʰɐ͡ɪ̯nnɐ heɾɐ mɪstɪ kʰɐe̯, he gollɐ nɪcʰe bɐɟed̪ɪʲɐ heɾɐ gollɐ kʰɐe̯, ɐmɐɾe ɛktɐ gollɐ͡o̯ kʰɐʲɐ͡ɪ̯lonɐ sɛɾe।"
75,"ɐmɪ kɪnt̪uk ɐmoneɾe cɐɟ d̪ɪle ɔkkoɾe d̪ɐ͡ɪ̯ɾek ʃɔmpɐd̪keɾ kɐcʰe ɟud̪ɪ nutɪʃ d̪e͡ɪ̯, t̪e ɐmoneɾ ɐɾecʰeɾ pʰɔɾe cɐp poɽbo।"
76,tʰɪk ɐcʰe cɪllɐ͡ɪ̯cʰe he͡ɪ̯ ge͡ɪ̯deɾ mo͡ɪ̯d̪d̪e ɐ͡ɪ̯ʲɐ ɐd̪ɐ gʱɔntɐ cɪllɐ͡ɪ̯ʲɐ pʰɔɾe gʱɔɾo lɔge ɐɾek cʰeɾɪ ɐcʰɪlo।
77,"kɔɾɐ͡ɪ̯cɪ, ɐmɪ ɾɐt̪ɾe, o͡ɪ̯ gʱume gʱume ʃɔpnet̪e ɐmɐɾ ɔtometɪk colɪ ɐʃce, mɐt̪ʰɐe̯, ɟe e͡ɪ̯dɐ e͡ɪ̯dɐ koɾle e͡ɪ̯dɐ ho͡ɪ̯be।"
78,bɐŋlɐd̪eʃet̪t̪e t̪ɛlɐe̯ pʰɐe̯ d̪ʱo͡ɪ̯ɾe pɐt̪t̪ɪcʰɪ nɐ bɛŋke tɐkɐ ɾo͡ɪ̯cʰe o͡ɪ̯ tɐkɐ bʱɐ͡ɪ̯ŋge dɐkt̪ɐɾ d̪ɛkʰɐbe nɐ ʃe।
79,"he͡ɪ̯d̪ɪn kɪ e͡ɪ̯cʰe ɪʲe bɔŋgobond̪ʱu hɔleɾ mɔd̪d̪e mɐne ɐmɾɐɾ ɪʲeɾ hɔleɾ mɔd̪d̪ʱe lɐl ʃɐg, lɐl ʃɐgeɾ mɔd̪d̪ʱe ɪ pʰɐ͡ɪ̯cʰe।"
80,"emmed̪ɐ bɐɟɐɾo gele e͡ɪ̯ ɟe mɪɾzɐfuɾ zɐ͡ɪ̯, mɪɾzɐfuɾ bɐzɐɾeɾ ɐʃpɐʃe ektu gʱuɾɐpʰɪɾɐ bɐ e͡ɪ̯ɟe konkɪcʰu kɔɾɐ।"
81,"ʃe t̪umɪ pɪɟuʃɪɾ ʃɔŋʃɐɾe ɐgun lɐgɐnuɾ d̪ɔɾkɐɾ nɐ͡ɪ̯, lɐgɐccʰe nɐ, kɪnt̪u ɐmɐɾ ʃɔŋʃɐɾe ettu ɐlo ɟɐlɐe̯ d̪ɪ͡o̯।"
82,"poɾɪkkʰɐ d̪e͡o̯ʷɐɾ ɐge ɐmɐɾ kɐce ɪŋlɪʃ ʃɔbkɪcu cʰɪlo, ɐmɪ t̪ok d̪ɪcɪ, bolcɪ ɟe, be͡ɪ̯mɐnd̪ek d̪ekɐ͡ɪ̯ʃ nɐ, bolcɪ nɐ?।"
83,"e͡ɪ̯ t̪o ɐgeɾ belɐ͡o̯, e͡ɪ̯ mok dɐkpɐɾ nɐgce, mu͡ɪ̯ kɔ͡o̯, oɾe ɐllɐ!etɐ ʃɔbɐ͡ɪ̯ d̪ekce, ʃɔbɐ͡ɪ̯ mɐne d̪ekpe etɐ͡o̯ ko͡ɪ̯ce।"
84,"t̪u͡ɪ̯ kobɪ, ɐllɐh t̪umɪ ɐmɐɾ bʱɐ͡ɪ̯go lɐ͡ɪ̯gɐ, ɐmɐɾ lɐ͡ɪ̯gɐ, mɐne ɐmɐɾ bʱɐ͡ɪ̯goɾe ʃund̪ɔɾ bʱɐbɪ ɐ͡ɪ̯nnɐ d̪ɐ͡o̯।"
85,"bɐd̪ d̪ɪʲɐ mone kɔɾ ɟe, ɐmɐk, ɐmɐk oe̯ nɪɟe ɾɪɟɪb koɾɪʲɐ nɪʲɐ ɐʃce, nɪʲɐ ɐʃɐɾ pɔɾ oɾo ɛk hɐɟɐɾ tɐkɐ ge͡ɪ̯ce।"
86,"t̪u͡ɪ̯ ko͡ɪ̯ʃkene t̪ɐlɪ nɐ, t̪oɾe pʰɪɾɪ nɪʲe ɟɐbene t̪o t̪ɐ ko͡ɪ̯ʃkene kɐkɐ ɐmɐɾ bʱɔgnɪpot̪ɪɾe͡o̯ ettu pʰɪɾɪ nɪʲe cɔlo।"
87,"d̪ɪʲɐnuɾ pɔɾe ɔɾe kʰulnɐe̯ nɪʲe edmɪʃon kɔɾɐe̯ d̪ɪ͡o̯, t̪umɐɾ e͡ɪ̯ kɐlɪʲɐɾ ɪskulɪ oɾe pɔɽɐ͡ɪ̯t̪ɪ hɔbe nɐ।ʃetɐ bollo।"
88,"bolcʰe nɐ, e͡ɪ̯ koɾɐn ʃoɾɪpʰ ɟod̪ɪ moneɾ bɪt̪t̪e ge͡ɪ̯t̪t̪ɐ ɟɐ͡ɪ̯t̪ɐɾegɐ <> ho, e͡ɪ̯ koɾɐn d̪ɪʲɐ͡o̯ɪ t̪umɪ ʃɔb ʃɔŋʃɐɾ koɾbɐ।"
89,"kolɪ d̪ehɐ gelo, keɾo cʰele d̪ɔɾkɐɾ, ɟod̪ɪ ɟɐnt̪ɪ pɐɾe eʲe ʃe koʃto pɐ͡ɪ̯ʲe ɐ͡ɪ̯cʰe, stɔko t̪o koɾe kɔt̪odɐ, tenʃɔne।"
90,"o t̪o dʱɐkɐ t̪ʰɪkɐ͡o̯ mɐ͡ɪ̯ɾɐ nɪʲɐ <> ɐmɐɾ ɟɐnɐ <> polɐʲo ɟe <> ho bɐp, dʱɐkɐ t̪ʰɪkɐ kɪnt̪u mɐ͡ɪ̯ɾɐ nɪʲɐ ɐ͡ɪ̯cʰɪlo।"
91,"o t̪o dʱɐkɐ t̪ʰɪkɐ͡o̯ mɐ͡ɪ̯ɾɐ nɪʲɐ <> ɐmɐɾ ɟɐnɐ <> polɐʲo ɟe <> ho bɐp, dʱɐkɐ t̪ʰɪkɐ kɪnt̪u mɐ͡ɪ̯ɾɐ nɪʲɐ ɐ͡ɪ̯cʰɪlo।"
92,"ɐʃɪ ko͡ɪ̯t̪ece, bond̪u, -bɐnd̪obeɾ mɔd̪d̪e ɔnek kɪcu hɔe̯, etɐ bɐɽɐbɐɽɪ kɔɾɐɾ d̪ɔɾkɐɾ nɐ͡ɪ̯, d̪e, mɐp koɾɪ d̪e।"
93,"mɐne, e͡ɪ̯ tɪ-toʲentɪ mɛcgulɐt̪e mɐne kʰub t̪ɐɽɐt̪ɐɽɪ ɾɐn kɔɾɐ lɐge t̪o, u͡ɪ̯ket ɐge po͡ɪ̯ɽɐ gele t̪o ɟʱɐmelɐ।"
94,"ʃɪmlɐ pɐɽɐɾ bʱɪt̪ɔɾedɐ <> ɐmgoɾ bɐɽɪɾ cʰɐmen d̪ɪʲɐ, ɐmɐn ɐlɪ kɐkɐgoɾ bɐɽɪɾ ʃɐmon d̪ɪʲɐ e͡ɪ̯d̪ɪk d̪ɪʲɐ kʰɐldɐ।"
95,"nɐ, ʃetɐ tʰɪk ɐce, ɛkʰon t̪ɐ͡ɪ̯le ɪʲɛ, t̪oɾ nɐm t̪e͡ɐ̯ mu͡ɪ̯ ɟɐnoŋ, t̪u͡ɪ̯ t̪oɾ nɐmtɐ kɔ͡o̯ t̪o d̪ekʰoŋ, kɪ nɐm t̪e͡ɐ̯ɾ?।"
96,"t̪ɐɾpɔɾ ɐlɐmɪneɾ bɪʲɛ, ɐlɐmɪn ʃɔʲoŋ dɐk d̪ɪʲɐ gecʰe eboŋ ɐmɐɾ bɐp-mɐko kɐɾd d̪ɪce, ɐmɐko kɐɾd d̪ɪce।"
97,"ʃɪmlɐ pɐɽɐɾ bʱɪt̪ɔɾedɐ <> ɐmgoɾ bɐɽɪɾ cʰɐmen d̪ɪʲɐ, ɐmɐn ɐlɪ kɐkɐgoɾ bɐɽɪɾ ʃɐmon d̪ɪʲɐ e͡ɪ̯d̪ɪk d̪ɪʲɐ kʰɐldɐ।"
98,"ʃe͡ɪ̯tɐ t̪o pɐe̯ nɐ, kɪnt̪u ɔneke͡ɪ̯ ko͡ɪ̯ce ɐɾ kɪ, ɟe ʃukɾobɐɾ, pot̪ʰom ɾɔmoɟɐn ʃukɾobɐɾ, mɐɟeɾ ɾɔmoɟɐn ʃukɾobɐɾ।"
99,"ehon t̪ɐɾpɔɾo ɟod̪ɪ e͡ɪ̯ ʃɔmost̪o gʱɔtonɐ gʱɔde, oɾ t̪o bɪcɐɾ tɪcɐɾ ho͡ɪ̯le mone kɔɾ ɟe ɐmɐk dɐkpe ɟe mɐmɐ kɪ kɔɾɐ ɟɐe̯?"
100,"eboŋ o͡ɪ̯glɐɾ ʃɐt̪e ɟɔt̪eʃto, o͡ɪ̯ tɐ͡ɪ̯mtɐ ɪʲɛ koɾt̪o, ɟud̪ɪ oɾ kɐce tɐkɐ-pɔʲʃɐ t̪ʰɐkt̪o nɐ, ɐmɾɐ oke cɐlɐ͡ɪ̯t̪ɐm।"
101,"ɐmɐɾ nɐt̪ɪput̪ɪ ɐcʰe, ɐmɐɾ bɛtɐɾ bɔ͡u̯ɾɐ, kʰɐ͡o̯ʷɐ-kʰɐd̪d̪o, cɔlɐpʰɪɾɐ, bɐɟɐɾ-gʱɐt, t̪ɐɟɐ ɟɪnɪʃ, kɛɾɐ d̪ekpo?।"
102,"ɐmɐɾ nɐt̪ɪput̪ɪ ɐcʰe, ɐmɐɾ bɛtɐɾ bɔ͡u̯ɾɐ, kʰɐ͡o̯ʷɐ-kʰɐd̪d̪o, cɔlɐpʰɪɾɐ, bɐɟɐɾ-gʱɐt, t̪ɐɟɐ ɟɪnɪʃ, kɛɾɐ d̪ekpo?।"
103,"hum, ɔnekeɾe͡ɪ̯ ɟɪgɐ͡ɪ̯cʰɪ, ɔneke kɔe̯ ɐ͡ɪ̯t̪ɐɾt̪o nɐ, ɐɾ t̪umɾɐɾet̪o, mɪʲɐ t̪umɐɾe ɟod̪ɪ kɔ͡o̯ mɪʲɐ <> t̪umɪ ɟɐ͡o̯nɐ!।"
104,"mɐ nɐ t̪ɐkle ɟemun ɐmɪ mɐcʰeɾ t̪ɔɾhɐɾɪɾ mo͡ɪ̯d̪d̪e ɟɪɾɐ bɐdɐ d̪e͡ɪ̯ nɐ, holud̪eɾ guɽɐ d̪ɪʲɐ ɾɐ͡ɪ̯nd̪ɐ t̪o͡ɪ̯ʲɐ d̪e͡ɪ̯।"
105,"ɐɾ o͡ɪ̯ t̪omɐɾ bellɐk hɔɾs o͡ɪ̯ ete kʰɐ͡ɪ̯cʰɪlɐm, o͡ɪ̯ ete kʰɐʲɐ t̪ɪnɟɔneɾ ɔbost̪ɐ kʰɐɾɐp ho͡ɪ̯cʰɪlo, otɐ ɐɾɔ͡o̯ ɐge।"
106,"o͡ɪ̯ t̪ɐɾmɐne, ɐɾ ɪtɐlɪɾ kɔt̪ʰɐ mɐʃuʃ d̪ulobʱɐ͡ɪ̯ bolɪcʰɪlo  co͡ɪ̯d̪d̪o lɐkʰ ।ɔmmo , o͡ɪ̯t̪o o͡ɪ̯de egɾɪkɐlcɐɾ bʱɪʃɐ।"
107,"d̪ʱɐn beʃɪ ho͡ɪ̯cʰe, e͡ɪ̯ɟe huno, pɐkɪt̪ɪk t̪omɐɾ e͡ɪ̯ <> bɪʃʃɐʃ koɾum kɪbɐ ko͡ɪ̯ɾɐ ehekɟɔne ehekɟɔne hunt̪ɐcʰɪ ɟe।"
108,ko͡ɪ̯t̪ɐcʰe ɛk <> kɔe̯ ɟɐnen ɪʲɐ sɐmɪʲe ɪʲɐ <> kɪ mɐʲɐ lɐge ɪʲɐe̯ bɐp-mɐe̯ d̪o ɟɔnmo d̪ee̯ bɐp mɐɾ kɪ mɐʲɐ।
109,ɐ͡ɪ̯ɟke kɪɾɐm ɟɛnu mone ɔlo kɪ ɟe ɪʃɪt̪t̪e ɐʃɐɾ ʃumɐe̯ kʰulnɐt̪t̪e ɐʃɐɾ ʃumɐe̯ oɾ ʃɐt̪ʰe d̪ɛkʰɐ ho͡ɪ̯cʰelo।
110,"kɔt̪o ɐʲe ɐmɾɐ ɟe, ɐmɾɐ ɟɔhon mɛt koɾse gecʰɪ, t̪ɔhon mɛt koɾse ɟe pʰogɾɐm e͡ɪ̯cʰe, e͡ɪ̯ pʰogɾɐmeɾ bɪdɪ͡o̯।"
111,"o d̪ohɐne ɐcʰɪlo, o͡ɪ̯ o͡ɪ̯ ɟɐgɐʲɪ ɐcʰɪlo <> o tɛhɐ mone koɾo t̪ɔhonkɐɾ ɐt-nɔe̯ lɐkʰ tɛhɐ mɐ͡ɪ̯ɾɐ nɪʲɐ ɐ͡ɪ̯cʰe।"
112,"d̪ʱɐn beʃɪ ho͡ɪ̯cʰe, e͡ɪ̯ɟe huno, pɐkɪt̪ɪk t̪omɐɾ e͡ɪ̯ <> bɪʃʃɐʃ koɾum kɪbɐ ko͡ɪ̯ɾɐ ehekɟɔne ehekɟɔne hunt̪ɐcʰɪ ɟe।"
113,ɐllɐ mɐ͡ɪ̯ɾtɐ kʰɐ͡ɪ̯cʰe nɐ ɪt̪t̪ɐne hogɐ mɐɾɐ kʰɐ͡ɪ̯cʰe nɐ ɛktɐ spɪnɐɾ lɔ͡ɪ̯ʲɐ <> ɾe lo͡ɪ̯le͡ɪ̯ bɐlɐ mɐɾlo ɛ͡ɪ̯le।
114,"o d̪ohɐne ɐcʰɪlo, o͡ɪ̯ o͡ɪ̯ ɟɐgɐʲɪ ɐcʰɪlo <> o tɛhɐ mone koɾo t̪ɔhonkɐɾ ɐt-nɔe̯ lɐkʰ tɛhɐ mɐ͡ɪ̯ɾɐ nɪʲɐ ɐ͡ɪ̯cʰe।"
115,<> kɔccʰe mɐʃɪ ettu pɔɾe d̪ukɐn bond̪ʱo ko͡ɪ̯ɾe goɾu bɐcʰuɾ utʰobo ɾutɪ t̪ɐ ɐmɪ kɔccʰɪ kɛ t̪oɾ mɐ pʰɐɾenɐ?।
116,"t̪ɔkʰon ɐmɾɐɾe d̪ɪkkʰɐ d̪ɪcʰe ɐlɐdɐ ɔpʰɪʃ kɔkkʰe, mɐne ɟe͡ɪ̯, skɐ͡u̯t̪eɾ ɟe͡ɪ̯ den, ene͡ɪ̯ ɐmɾɐɾe d̪ɪkkʰɐ d̪ɪcʰe।"
117,"ɐmɐge e͡ɪ̯ ɟɐgɐ hoccʰe e͡ɪ̯ ɟe ʃɪbu, ʃub bɐbuɾ nɐme ɟedɐ ɔdɐ t̪eɾʃo cʰɐppɐnno, ʃɐt̪ɐnno d̪ɐge mone hɔe̯।"
118,"ɐmɪ bollɐm, ɐmɪ bollɐm ɟe, d̪ost̪o, oɾ bɐʃɐe̯ ɐbɐɾ bɪʲeɾ onuʃtʰɐn, t̪ɐ͡ɪ̯le ɐpɐt̪t̪o ɐʃt̪e pɐɾt̪ecʰe nɐ o।"
119,"kɔe̯ ɐmɪ t̪o t̪ɐpoʃ bʱɐ͡ɪ̯ʲeɾ ʃɐt̪ʰe kɔt̪ʰɐ bolcʰɪ, d̪u͡ɪ̯ ɛkd̪ɪneɾ mod̪d̪e ɐmɪ mɐʃ ʃeʃe ɐ͡ɪ̯ʃɐ tɛkɐdɐ d̪ɪʲɐ d̪ɪmnɪ।"
120,"t̪umɪ nɪɟe͡o̯ nɪɾd̪ʱɐɾon koɾt̪e pɐɾbɐ nɐ, t̪umɪ ɛk ɟɐgɐe̯ nɪɾd̪ʱɐɾon koɾɪ t̪ʰu͡ɪ̯co, kɪnt̪u ote t̪omɐɾ hɔe̯ nɐ͡ɪ̯।"
121,"kɔe̯ ɐmɪ t̪o t̪ɐpoʃ bʱɐ͡ɪ̯ʲeɾ ʃɐt̪ʰe kɔt̪ʰɐ bolcʰɪ, d̪u͡ɪ̯ ɛkd̪ɪneɾ mod̪d̪e ɐmɪ mɐʃ ʃeʃe ɐ͡ɪ̯ʃɐ tɛkɐdɐ d̪ɪʲɐ d̪ɪmnɪ।"
122,"<>  ʃɔbɐ͡ɪ̯ d̪ehɪ ɐmgo ʃɐt̪ʰe ɾegulɐɾlɪ ʃɔbɐ͡ɪ̯ d̪ehɪ nɪɟego gɾɐm mɐne ɪʲɐt̪ ɟɐ͡ɪ̯ʲɐ, nɪɟ d̪eʃe gecʰe nɐ?।"
123,"kɐɾon cʰoton ɟe͡ɪ̯, o͡ɪ̯ t̪u͡ɪ̯, ɐmɪ, cʰoton ɛkʃɔŋge beɽɐ͡ɪ̯t̪ɐm, oɾ bʱɐɟt̪ɪ ho͡ɪ̯le kɪ ɐmɐɾ ʃe͡ɪ̯ cokʰe d̪ɛkʰɐ ɟɐbe?।"
124,"e͡ɪ̯ bɔcʰoɾ ɟe pɐtʰɐ͡ɪ̯b, ɔhon gɔt̪o bɔcʰoɾeɾ ɟe sɪɾɪʲɐldɐ, ʃɪɾɪʲɐʲldɐɾ ʃɐt̪ʰe e͡ɪ̯ bɔcʰoɾe not̪un ce͡ɪ̯nɟ ɔ͡ɪ̯bo kɪcʰu।"
125,"ɐmɾɐ gɔlpo-guɟɔb koɾt̪ɐm bɐ ɐmɐd̪eɾ pellɐn-poɾɪkɔlponɐ ɟeɾɔkom ko͡ɪ̯ɾlɐm hɔe̯, mone kɔɾ, cɐ͡ɪ̯ɾzɔn ɛkʃɐt̪e hoʷɐ।"
126,"ɾɪpon dɪstɐɾbo koɾe, ɛkʰon ɾɪponeɾ bɔd̪ol ɟod̪ɪ t̪u͡ɪ̯ ɐmɐk mone koɾɪʃ, ʃetɐ t̪o ɐɾ ɐmɐɾ d̪oʃ nɐ͡ɪ̯, ɐmɐɾ d̪oʃ?।"
127,"kɐ͡ɪ̯lkɐ mok nɪʲɐ ɟɐbɐɾ ko͡ɪ̯lo, mu͡ɪ̯ konuŋ, mɐc t̪ʰu͡ɪ̯coŋ, mu͡ɪ̯ kɔŋ mɐ͡ɪ̯nʃok d̪e͡o̯ <> hɐmɐk d̪ɪlo nɐ kɛ?।"
128,"ɐʃole bɛpɐɾtɐ e͡ɪ̯cʰe kɪ, ɛktɐ tɪme ɟɔhon pleʲɐɾgulɐ sɪlekt koɾe, o͡ɪ̯ ɾɔkom kɛtɐgɾɪ d̪e͡ɪ̯kʰɐ͡ɪ̯ nee̯।"
129,"ɐmɐɾ kɐ ʃuknɐ moɾɪceɾ ɟʱɐldɐ beʃɪ bʱɐllɐge, kɐ̃cɐ moɾɪceɾ pʰlebʱɐɾtɐ  et̪o bʱɐllɐgenɐ ɐmɐɾ kɐcʰe।"
130,"ɐget̪ kɛmon ɪnkɐm ɐcʰɪlo, ɐget̪ ɟɛmon hɐt̪ot̪ tɛkɐ ɐcʰɪlo, kɛmon nɐɽɐcɐɽɐ koɾcen, ɐge t̪omɐɾ, elɐ ɐce?।"
131,"o͡ɪ̯dɐ ɔ͡ɪ̯lo kɐ͡ɪ̯lɐ pukuɾ okʰɐne ɟɔt̪o puɟɐ-pɐ͡ɪ̯l e͡ɪ̯cʰe, o͡ɪ̯ pukuɾeɾ mod̪d̪e bɐʃon mɐɟcʰe ɐ͡ɪ̯nɐ tʰɐkuɾeɾɐ।"
132,t̪ɐ ɐmɪ kɔccʰɪ goɾu bɪkɾɪ ko͡ɪ̯ɾe d̪ɪʲe nɪpɐɾ kɐcʰe ɟɐʲe ɛkmɐʃ t̪ʰɐkpe।
133,"cɐkɾɪ pʰɐlɪ ɐpʰon ɪccʰɐe̯ t̪ɐpʰɔɾe o͡ɪ̯ d̪ɪkɪ ɟʱok d̪ɪt̪ɪ pʰɐɾbɪ 
o͡ɪ̯ ɟɔnnɪ mone ɔe̯ o͡ɪ̯tuk becot̪ɪ pʰɐɾɪ nɐ͡ɪ̯।"
134,"ɐmɐɾ nɐ ʃɐg ɟɪnɪʃtɐ bɐ͡ɪ̯ɾe kʰɐ͡ɪ̯le kɛlle͡ɪ̯gkɐ ɟɐnɪ gʱɪnnɐ, elle͡ɪ̯gkɐ gʱɪnnɐ lɐge buɟʱcʰɔcʰo?"
135,"ɛkon ɐmɪ͡o̯ cɪnt̪ɐ koɾcɪ ɟe, bond̪u od̪ɪke ɐʃuk, ebɐɾe t̪ʰɐ͡u̯k, oɾ ʃɐt̪e pɔɾboɾt̪ɪt̪e ɐmɐɾ molɐkɐt̪ hɔbe।"
136,"bond̪ʱu, tɛŋɾɐ mɐc, kɪnɪ nɪʲɐ gecɪlɐm ɐmɪ <> t̪ʰeke, o͡ɪ̯ tɛŋɾɐ mɐcgulɐ koɾcɪlɐm ɐɾ kocɪ muɾgɪ।"
137,"o͡ɪ̯dɐ ɔ͡ɪ̯lo kɐ͡ɪ̯lɐ pukuɾ okʰɐne ɟɔt̪o puɟɐ-pɐ͡ɪ̯l e͡ɪ̯cʰe, o͡ɪ̯ pukuɾeɾ mod̪d̪e bɐʃon mɐɟcʰe ɐ͡ɪ̯nɐ tʰɐkuɾeɾɐ।"
138,"d̪ekʰt̪ɐcʰeɟe e͡ɪ̯nd̪ɐ ehɐhɐɟɐɾ, d̪e ehɐɟɐɾ,pʰɐcʃo,  cʰɔʲʃo, t̪ɪnʃo, cɐ͡ɪ̯ɾʃo bʱɪ͡u̯ eɾ mo͡ɪ̯d̪d̪e ɪnkɐm ɔ͡ɪ̯bo?"
139,"kɛ e͡ɪ̯ɟe embuɾɐ d̪ɪʲɐ ɟe, embuɾɐ d̪ɪʲɐ ɟe pɐnɪdɐ ɐʃe, o͡ɪ̯dɐ t̪o cuŋgɪ ɔ͡ɪ̯ʲɐ͡ɪ̯ pɐnɪdɐ ɐʃe nɐ?।"
140,"kɛ e͡ɪ̯ɟe embuɾɐ d̪ɪʲɐ ɟe, embuɾɐ d̪ɪʲɐ ɟe pɐnɪdɐ ɐʃe, o͡ɪ̯dɐ t̪o cuŋgɪ ɔ͡ɪ̯ʲɐ͡ɪ̯ pɐnɪdɐ ɐʃe nɐ?।"
141,"ɐmɪ t̪o ɔnno kɐɾo ʃɐt̪e kɔt̪ɐ ko͡ɪ̯ nɐ, ɐɾ o͡ɪ̯ mohɪlɐ pʰɔɾsɐ ɟɛmon, ɛkeɾe muk-tuk lɐl tɔʃtʃɐ hɔʲɐ gelo।"
142,"ɛkʰon t̪o bɐʃɐ pɔʃcɪm <> ɐmɐd̪eɾ bɐʃɐ ɟɔkʰon <> cʰɪlo, oɾɐ hɐndɾed pɐɾsent ɐmɐd̪eɾke cʰɐɽt̪ɐe nɐ।"
143,"elɐ o͡ɪ̯ ɟe, kɐ͡ɪ̯lkɐ bɛtɐe̯ ɪpot̪ɐɾɪ ɐnce, kʰɐ͡ɪ̯coŋ, ɪpot̪ɐɾɪ ete pʰɪɾɪɟot̪ t̪ʰu͡ɪ̯coŋ, ɐ͡ɪ̯ɟkɐ elɐ kʰɐ͡ɪ̯m।"
