id,string
273,kɐɾ bɐɽɪt̪o khɐ͡o̯wɐ bɦɐlo ho͡ɪ̯ce kɔ͡o̯ d̪ekhɔŋ
274,mu͡ɪ̯ khɐlɪ dɪm ɐɾ mɐc kɐɾ bɐɽɪt̪o
275,khɐ͡ɪ̯cuŋ
276,goʃt̪o khɐ͡ɪ̯t̪e pɐɾɪ nɐ͡ɪ̯ ʃɔt̪t̪o
277,ʃɔt̪t̪o
278,gɐ͡ɪ̯gɐɾ goʃt̪o ɟɔɾo nɔɾom hɔe̯
279,nɐ gɐ͡ɪ̯gɔɾuɾ got̪o buɽɐ goɾuɾ got̪o nɐe̯
280,ʃɔt̪t̪o
281,ɐɾ otɐ ɟɐl d̪e͡o̯wɐ lɐge mɛlɐg
282,ho khɐ͡ɪ̯t̪e pɐɾɪ nɐ͡ɪ̯ ekhono khɐ͡ɪ̯t̪e pɐɾɪ nɐ͡ɪ̯
283,ɛkon ɪpt̪ɐɾɪ t̪o mɐʃcɪd̪e kɔɾɐ hɔe̯ nɐkɪ
284,ɪpt̪ɐɾɪ kemon hɔe̯ kɪ ʃɔbʃɐɾ
285,kɔe̯ tɐkɐɾ koɾɪ ɪpt̪ɐɾ koɾɪ ɪpt̪ɐɾɪ koɾen pɾot̪ɪd̪ɪn
286,pɐʃʃɐe̯ chɔjʃo
287,ɪjɐɾ ɐgeɾbɐɾ bɦɐlo ho͡ɪ̯cɪl nɐ e͡ɪ̯bɐɾ bɦɐlo hobɐɾ nɐgce
288,konbɐɾ bɦɐlo hobɐɾ nɐgce
289,ɐgeɾbɐɾe ejd̪ɐ͡o̯tɐ͡o̯kɪchɪlo
290,ɐɾdɐpel mɐlɐttɐ kɪchɪlo
291,ho ebɐɾ t̪o e͡ɪ̯gɐ͡o̯ nɐ͡ɪ̯
292,ebɐɾ d̪ɐm beʃɪ nɐ
293,e͡ɪ̯bɐɾ d̪ɐm beʃɪ ɟɔnt̪e e͡ɪ̯ ʃɔmoʃʃɐtɐ
294,e͡ɪ̯bɐɾ t̪o ʃɔɟɐg ɟɪnɪʃeɾ d̪ɐm nɐ͡ɪ̯jɐe̯ beʃɪ
295,o͡ɪ̯ d̪ɐmeɾ kɐt̪e ɟɦɐmelɐtɐ beʃɪ ɐɾ kɪ
296,ʃɔbɐ͡ɪ̯
297,o͡ɪ̯bɦɐbe ɐɾ kɪcu khɐbɐɾ pɐɾe nɐ
298,t̪ɐ ɛkhon ɪjɛ ɟɪttɐɾ ʃɐt̪e kɔt̪ɐ hɔe̯
299,mɐhbub ɟɪttɐɾ ʃɐt̪e
300,ho ge͡ɪ̯t̪e͡ɪ̯ʃt̪e kɔt̪ɐ hɔe̯
301,ʃɐt̪e kɔt̪ɐ hɔe̯ nɐ
302,ʃɐt̪e͡o̯ kɔt̪ɐ hɔe̯ nɐ͡ɪ̯
303,ʃɐjg ʃeŋlɪ
304,oɾɐ ɐgot̪ khɐ͡ɪ̯ce ɐɾ elɐ hɔe̯ nɐ ɐɾ kɔt̪ɐ
305,ɾezɐ ɐɾ ʃɐjg kɐce ɐɾ o͡ɪ̯ ʃɐjgɐgeɾ kɐce
306,tɐkɐ
307,ʃɐjgɐgeɾ kɐce d̪ɛco
308,ʃɐjgɐɾ ʃɐt̪e kɔt̪ɐ kobu
309,ɐccɐ ho͡u̯k kɔt̪ɐ ko͡ɪ̯ʃ ellɐ ʃɔmoʃʃɐ nɐ͡ɪ̯ kɔjɐ d̪e͡ɪ̯m elɐ
310,kɪnt̪u ɛknɔ
311,o͡ɪ̯ ɪjɛ ɐ͡ɪ̯ʃe nɐ nɐ
312,kedɐ
313,o͡ɪ̯ ɟe bɔkkɔɾ hɐmɐɾ ɛtet̪o mɐɟɪd̪ɦo nɐmɐd̪ɐ pɔɽe nɐ
314,bɔkkɔɾ pɔɽe nɐ
315,kɛ pɔɽe nɐ kɛ
316,kɔɾɪʃ kɪ ujdeɾ
317,ode ɟɐe̯
318,kontɐt̪
319,o͡ɪ̯ bɐɟɐɾeɾtɐt̪ nɐ o͡ɪ̯tɐt̪
320,nɐ o͡ɪ̯tɐt̪
321,thɪkbɦɐe̯ ɟɐe̯ nɐnɐ
322,ɔt̪o beʃɪ
323,nɐ pɐt̪ɪd̪ɪnɐne ɟɐe̯ nɐ
324,pɾot̪ɪd̪ɪnɐne ɟɐe̯ nɐ nɐ
325,mɐɟɐmɐd̪d̪e ɟɐe̯ ɟɐe̯ nɐ
326,t̪ɐ bɐd̪e o͡ɪ̯ khɐɟɐ͡o̯ t̪o ɐ͡ɪ̯ʃe ɛkn ede nɐ
327,khɐɟɐ ɐ͡ɪ̯ʃe
328,khɐɟɐ ɐ͡ɪ̯ʃe t̪ɐ͡ɪ̯le o͡ɪ̯ bɔkkɔɾ bɐd̪e ʃɔbɐ͡ɪ̯ ɐ͡ɪ̯ʃe
329,elɐ goɾu kɔjtɐ gɐbo ho͡ɪ̯lo
330,cɐ͡ɪ̯ɾtɐ͡ɪ̯
331,cɐ͡ɪ̯ɾtɐ͡ɪ̯
332,ɪjɛ o͡ɪ̯ chɐgol ɐce nɐkɪ
333,chɐgolo ɐttɐ
334,kɐtɐtɐ khɪlɐ͡ɪ̯ʃ nɐ
335,gɦɐʃtɐʃ nɪjɐ ɟɐjɐ d̪e͡ɪ̯ʃ nɐ
336,ho mu͡ɪ̯ bɐcho nɐ ɐɾɔ͡o̯
337,kɔjd̪ɪn ɟe d̪eknu pɐt̪ɐ kuhɐ͡ɪ̯lu
338,pɐt̪ɐ koɽɪtɽɪ nɪjɐ ɟɐjɐ xoɾɪŋ t̪o
339,pɐt̪ɐ koɽɪ nɪje ɟɐjɐ khɪle͡ɪ̯ʃ
340,ɐ͡ɪ̯ɟɟel pɐt̪ɐe̯ nɐ͡ɪ̯
341,t̪ɐ͡ɪ̯le t̪oɾ bɐɽɪbɦɐt̪ t̪hɐkt̪e ɪje bɦɐlo ɐchɪlo ne
342,ɪphɔt̪eɾgɐɾe
343,mɐnuʃe dɐke dɐke khub nɐ͡ɪ̯jɐe̯
344,dɐkɪ nɪje nɪje ɟɐjɐ khɪlee̯
345,bɐɽɪ ɐɾ edɐ͡ɪ̯
346,t̪ɐ bɐɽɪjot̪ bɦɐloe̯ chɪlo
347,ɔde mɐnuʃɟɔɾo beʃɪ t̪ok ejɐ koɾchɪlo nojɐe̯
348,bɐɽɪt̪o nɪjɐ nɪjɐ ɟɐjɐ ɪpt̪ɐɾɪ khɪlɐ͡ɪ̯chɪlo
349,bɦɐt̪ khɪlɐ͡ɪ̯chɪlo
350,ote ɟe ɐge ɟe o͡ɪ̯ chobɐ͡ɪ̯nnɐ ɐchɪlo chobɐ͡ɪ̯nnɐɾ bɛtɐ ɐchɪlo
351,chobɐ͡ɪ̯nnɐɾ bɛtɐ t̪o khub ɐmɾɪ koɾchɪlo
352,chobɐ͡ɪ̯nnɐɾ bɛtɐ chobɐ͡ɪ̯nnɐɾ bɛtɐ ko͡ɪ̯ t̪ɐɾ
353,mu͡ɪ̯ nɐ d̪ekchoŋ betɪ khɐlɪ d̪u͡ɪ̯tɐ
354,bɛtɐ ɐce bɛtɐ bɔɽo
355,ʃɔb bɔɽo
356,bɛtɪ d̪uknɐ khɐlɪ bɔɽo
357,mu͡ɪ̯ le͡ɪ̯ŋchoŋ ho͡ɪ̯lo e͡ɪ̯ ɟe kophɪ ɐɾ ho͡ɪ̯lo pɾɪ
358,e͡ɪ̯ d̪u͡ɪ̯t̪e͡ɪ̯ kophɪ ɐɾ koɾɪ
359,pɔlɪ pɔlɪ
360,kolɪ
361,kolɪ nɐm
362,kolɪ nɐ pɔlɪ
363,o mɐɾ bɐɽɪt̪o khɐ͡o̯wɐ d̪ɐ͡o̯wɐ koɾchɪlo
364,ʃɔgɐ͡ɪ̯ɾe bɐɽɪt̪o khɐ͡o̯wɐ d̪ɐ͡o̯wɐ koɾchɪnu
365,ɔdɐ͡ɪ̯ nɪlɐ ɐche
366,o͡ɪ̯ d̪enɐɟpɐɾɪ ɟe buɽɐ ɐche ɟe d̪enɐɟɪpɐɾɪ
367,o͡ɪ̯ khɪlee̯ nɐ͡ɪ̯ t̪ok
368,khub ɪje
369,khub hɛ
370,ho͡ɪ̯ʃeɾ ʃɛʃ
371,mu͡ɪ̯ ne d̪ekhulŋ bɦɐloe̯ ɐche
372,ʃɐhɐgeɾ gɦɔɾe ʃɐhɐgeɾ bo͡u̯ɾ ʃɐt̪e ɟe khɐt̪ɪɾ
373,mone koɾ kɐlɐ͡ɪ̯ tɐlɐ͡ɪ̯ d̪ee̯ ʃɐkʃɔbɟɪ d̪ee̯
374,o͡ɪ̯ ɟe ɛkbɐɾ genu mɐɟɐt̪e gechonu
375,t̪ɐt̪e e͡ɪ̯ɾɔkom ɔnek ɐbɐɾ koɾche e͡ɪ̯ɾɔkom
376,mone koɾ kɐlɐ͡ɪ̯ nɐ t̪hɐkle ehon dɐ͡ɪ̯l ehonɐ d̪ee̯
377,ʃɐg d̪ee̯
378,ɟɔkhon ɟetɐ lɐge
379,ɟɔkhon ɟɐ lɐge t̪ɔkhone t̪ɐ d̪ɪchɪlo
380,elɐ kɪ t̪oɾ cul kɐdɐbu
381,ho͡u̯ nɐh
382,t̪oɾ mocho t̪o chodɐe̯ ɐche
383,mochogulle kɐd̪ɪ hɔe̯
384,ko͡ɪ̯ t̪oɾ mocho bɔɽo ho͡ɪ̯che t̪ɐɾ
385,mocho t̪o chodɦe ɐche d̪ɐd̪ɐ
386,t̪ɐ͡ɪ̯le ɐ͡ɪ̯ɟke kɐɾ bɐɽɪt̪o khɐ͡o̯wɐ d̪ɐ͡o̯wɐ
387,ɐ͡ɪ̯ɟke t̪o t̪oɾe bɐɽɪt̪o
388,moɾe bɐɽɪt̪o khɐ͡o̯wɐ d̪ɐ͡o̯wɐ
389,kɪ khɐ͡ɪ̯ben
390,ɟedɐ d̪en
391,ʃɔblɐɾ muɾgɪ
392,bɔʃlɐɾ khɐn nɐ
393,khɐ͡ɪ̯ t̪o
394,t̪ɐ͡ɪ̯le bɔɾlɐɾeɾ kɔɾlɐɾ d̪ɪje
395,kɐlɐ͡ɪ̯jeɾ dɐ͡ɪ̯l khɐn nɐ
396,kɐlɐ͡ɪ̯jeɾ dɐ͡ɪ̯l khɐ͡ɪ̯ t̪o
397,hɛ
398,thɐkɐɾɪ kɐlɐ͡ɪ̯
399,thɐkɐɾɪ kɐlɐ͡ɪ̯
400,thɐkɐɾɪ kɐlɐ͡ɪ̯ ɐnɪʃ
401,thɐkɐɾɪ kɐlɐ͡ɪ̯ ɐnɪ
402,he he he
403,thɐkɐɾɪ kɐlɐ͡ɪ̯ d̪ɪje kɪ khɐ͡ɪ̯ben
404,dɐ͡ɪ̯l
405,thɐkɪ kɐlɐ͡ɪ̯ elɐ pɐ͡o̯wɐ ɟɐe̯
406,pɐ͡o̯wɐ ɟɐe̯ nɐ
407,ɛŋɾ khɐn nɐ ɛŋɾ
408,kɔ͡ɪ̯lke t̪o thɐk koɾɪ kɐlɐ͡ɪ̯ eɾ dɐ͡ɪ̯l khɐchɪ
409,ɛkɾ kɪ dɐ͡ɪ̯l nɐjɐe̯
410,dɛ͡ɪ̯l ho͡ɪ̯lɔ͡o̯ bɦɐd̪ lɐge nɐ
411,kɛ bɦɐd̪ lɐ͡ɪ̯gbeɾ nɐe̯
412,ɛkɾeɾ dɐ͡ɪ̯l bole bɦɐd̪ lɐge nɐ
413,hɐ hɐ
414,bɦɐt̪ɐ d̪ɪje khɪle͡ɪ̯m bɦɐt̪ɐ
415,hoko͡o̯o
416,khɐbɐɾ nɐ͡ɪ̯
417,bɦɐt̪ɐ khɐn nɐ
418,bɦɐt̪t̪ɐ dɐ͡ɪ̯l ʃɐg pɐlɐ ʃɐg
419,ɐɾ ʃɐg
420,nɪ͡ɪ̯ʃ
421,pɐt ʃɐg ɐnɪ
422,pɐt ʃɐgeɾ ɟe d̪ɐm
423,heh
424,huh
425,e͡ɪ̯ ɾɔmɟɐn mɐʃe ɟe pɐt ʃɐgeɾ ɟe d̪ɐm
426,ʃed̪ɪn phɪɾɔɟ be͡ɪ̯jɐ nɪje ɐʃche t̪ɪɾɪʃ tehɐɾ pɐt ʃɐk
427,t̪oɾ hɐɽɪɾ t̪ɐlɐt̪e poɽe nɐ
428,pɐt̪eɾ mɐmd̪ee̯ ɐte nɐ he
429,ɐɾ t̪u͡ɪ̯ pɐt ʃɐg ɐnbeɾ ko͡ɪ̯ʃ
430,pɐt ʃɐk t̪oɾ mone koɾ elɐ
431,ʃɐɾ d̪ɪje ɪnɪje ʃɐɾ t̪ɐt̪ɐʃ phɔʃphɐt e͡ɪ̯gɔle d̪ɪje ʃɐk t̪ole phɔle
432,he
433,t̪u͡ɪ̯ ɐnd̪ɪbeɾ ɟɐbu
434,ɟɐjɐ d̪ekbu ho͡ɪ̯lo ɪjeɾ t̪ulɐ͡o̯ poɽe nɐ
435,e͡ɪ̯ ho͡ɪ̯lo ɔbost̪ɐ
436,ɪkɛ motɐmutɪ bɦɐɾe ho͡ɪ̯t̪eche nɐ ɪpɐt̪ɐɾ
437,ʃɔmoʃʃɐ nɐ͡ɪ̯
438,t̪u͡ɪ̯ t̪o mone hɔe̯ tɛkɐ d̪ɪcɪʃ d̪u͡ɪ̯ʃo nɐ kɔe̯ tɐkɐ d̪ɪcɪʃ d̪u͡ɪ̯ʃo nɐ kɔe̯ tɐkɐ d̪ɪcɪʃ
439,d̪u͡ɪ̯ʃo d̪ɪco
440,o d̪u͡ɪ̯ʃo tɛkɐ d̪ɪcɪʃ
441,t̪omɐɾ ɪpt̪ɐɾɪ koɾen nɐ
442,kɔmund̪ɪn
443,ɪjɐ
444,mu͡ɪ̯ tɛkɐ d̪ɪjɐ d̪ɪchuŋ ote
445,d̪ɪchen
446,kɔt̪o
447,mu͡ɪ̯ d̪u͡ɪ̯ʃo d̪ɪchuŋ ɐt̪t̪ɐt̪o ɐɾɔ͡o̯ t̪ɪnʃo d̪e͡ɪ̯m ɐɾ kɪ
448,tɛtɐl pɐʃʃo tɐkɐ mɪl koɾɪ d̪e͡ɪ̯m
449,oɾe mɔʃɐ goɽɪ d̪ɪle d̪ɦɐ
450,elɐ kɐ͡ɪ̯͡o̯ kɔt̪ɐ ʃone nɐ d̪ehɪ
451,mɛnɪstem kɔ mɛnɪstem elɐ ɪjɐ koɾɪ d̪ɪbe
452,mɛn ɐce nɐ
453,kɪɾe ɾɪŋmu kemon ɐchɪʃ
454,e͡ɪ̯ t̪o ɐchɐm mu͡ɪ̯ ɛk ɾɔkom ɐɾ kɪ
455,t̪oɾ ʃɐt̪e kɪchuɟɔt̪o goʃt̪ɪgɦob koɾɪm
456,mobɐ͡ɪ̯lot̪ ɛkhonɐ ɾɔɾdɔ͡o̯ koɾɪm
457,t̪o t̪ɐt̪e kono ʃɔmoʃʃɐ ho͡ɪ̯be t̪oɾ
458,t̪umɪ bɦɐmɪ mɐnuʃ
459,t̪umɪ cɐ͡ɪ̯le ɾɔbɔɾt keno ɐɾɔ͡o̯ ɔnkɪcɐ͡o̯ koɾt̪e pɐɾo
460,ʃetɐt̪e kono poɾom nɐ͡ɪ̯
461,t̪ɔe̯ ɐmɾɐ ɟe ɟɐjgɐtɐe̯ ɐcɪ ɛtɐ hoʃce ɐmɐd̪eɾ nɐ ʃe͡ɪ̯tɐe̯
462,ʃɪnt̪ɪɾ ɛktɐ ɟɐjgɐ
463,nɐ ʃetɐ thɪk ɐce ɛkhon t̪ɐ͡ɪ̯le ɪjɛ t̪oɾ nɐm t̪etɐ mu͡ɪ̯ ɟɐnoŋ t̪u͡ɪ̯ t̪oɾ nɐm t̪eɾ nɐm t̪eɾɐ mu͡ɪ̯ ɟɐnoŋ t̪u͡ɪ̯ t̪oɾ nɐm t̪eɾɐ mu͡ɪ̯ ɟɐnoŋ t̪u͡
464,nɐm ɟod̪ɪ ɐbɐɾ t̪un koɾɪ kɔ͡o̯wɐ lɐge
465,t̪ɐhle t̪o ʃɔmoʃʃɐ
466,nɐ t̪obu e͡ɪ̯nɐ kɔ͡o̯ ʃɔmoʃʃɐ kɪ
467,t̪oɾ nɐm t̪o mu͡ɪ̯ ɟɐnoŋ
468,mɛdɪ ɐmɪ khɐn ɐmɐɾ nɐm ʃetɐ t̪o t̪umɪ ɟɐno ho ʃe͡ɪ̯tɐe̯
469,ɐmɐɾ nɐm khɐn
470,bɔjoʃ t̪ɛlɪ ɪjɛ tɛktɪ ʃɪkɪ
471,tɛkɪ ʃɪkɪ kɔt̪o ɐ͡ɪ̯ʃe
472,chɐbbɪʃ
473,chɐbbɪʃ bɔd̪d̪ɪɾ ho͡ɪ̯bɐɾ lɐge elɐ
474,cɪ͡ɪ̯lbɐɾ lɐge e͡ɪ̯tɐ ʃɐɾɪphɪket kɔɾɪʃ o
475,lɪgɪl ʃɐt̪ɐ͡ɪ̯ʃ
476,ehon ʃɐɾɪtɪphɪktɐe̯ t̪o mɐnuʃ beʃɪ ʃɔ koɾe o͡ɪ̯jɐn o͡ɪ̯tɐ͡ɪ̯ bɔlɐ uʃɪt̪ɪ
477,hɐmɐɾ ɟɔnon o͡ɪ̯ mɐt̪t̪o ɐcot̪o ɐddɐ d̪ɪcot̪o kɔt̪o ɐdɐ d̪ɪcot̪o kɔt̪o ɐdɐ d̪ɪcot̪o kɔt̪o ɐdɐ d̪ɪcot̪o kɔt̪o
478,kɪ ʃɔbʃɐɾ
479,ɐge ɐbɐd̪ɪk chɪlo ɛkʃɐt̪e kɪ mɔɟɐ ho͡ɪ̯chɪlo hum
480,t̪ekon nɐjɐgɐɾɪɾ ɐnɐjɐɾ ɐchɪlo
481,t̪ɐ o͡ɪ̯glɐ kɪ ɐmɪ bɦulɪ gecɪ
482,o͡ɪ̯ cɛŋɽɐpɐŋɽɐgulɐ ʃɔmɐne kɔt̪o ɐddɐkɪ ʃɔbʃɐt̪ɐɾ phutbɐl khelcɪno hum ɛkʃɐt̪e
483,ɛpɐke ho͡ɪ̯lo muʃlɪɾ ɛkpɐʃe
484,ɛpɐke ʃɪboɾ ɛkpɐʃe d̪u͡ɪ̯pɐke d̪u͡ɪ̯pɐke d̪u͡ɪ̯pɐke d̪u͡ɪ̯pɐke d̪u͡ɪ̯pɐke d̪u͡ɪ̯pɐke d̪u͡ɪ̯pɐke d̪u͡ɪ̯pɐke d̪u͡ɪ̯pɐke d̪u͡ɪ̯pɐke d̪u͡ɪ̯pɐke d̪u͡ɪ̯pɐke d̪
485,t̪oɾ mone ɐce e͡ɪ̯gɐ
486,mone nɐ͡ɪ̯
487,mɐmɐɾ cɪtɪ t̪oɾ ɾɔmɐɾeɾ ɐchɪlo kɪ kɔt̪ɐ mone ɐce nɐkɪ t̪oɾ d̪ekhɔŋ d̪u͡ɪ̯ ɛktɐ
488,ɛkbɐɾe pɾɐnɐ ʃunbɪ nɐ hɛ̃ kɔ t̪u͡ɪ̯ t̪u͡ɪ̯ pɾɐnɐne kɔ d̪ekhoŋ
489,ɛkbɐɾe pɾɐnɐ ɐmɪ t̪oɾ bɐɽɪt̪o bejɐɽbɐɾ gecɪlɐm hɔ t̪ɔkɐ bɔɽo ho buɟɟɪʃ
490,ho ho
491,hɐppɐt pɐn chɪlo t̪o t̪u͡ɪ̯ ɐmɐk kɔ͡ɪ̯n ɟe bɦɐnd̪ɪ t̪ok t̪uk t̪uk t̪ukɐn pɐnɪ beʃɪ hɛ̃
492,t̪ɔnek t̪u͡ɪ̯ ɐmɐk kɪ koɾcɪʃ konot̪o nɪjɐ nɔd̪ɪ d̪ɦɐl koɾɪ d̪ɪcɪʃ
493,e͡ɪ̯dɐɾot̪
494,o͡ɪ̯ ɟe ʃobuɟeɾ gɦɔɾe ɟete gɦɐʃ lɐgɐ͡ɪ̯ce nɐ
495,huhu
496,o͡ɪ̯ dɐɽ pɔɟot̪t̪o d̪ɦɐl koɾɪ d̪ɪcɪʃ
497,d̪ɪjɐ pɔɾe t̪u͡ɪ̯ bɛk d̪ɪjɐ cɔɽɪ gecɪ ɐmɪ pɔɾe bɐɽɪt̪o cɔɽɪ ɐʃɪ ɐmɐɾ spɔʃt mone ɐce
498,ɐɾ kɪ ʃunbɪ k
499,t̪ɐ͡ɪ̯le elɐ t̪ɐ͡ɪ̯le
500,chudɪ t̪oɾ kɔjd̪ɪn
501,e͡ɪ̯ bɦɐnɪ ʃɔʃeɾ pɔt̪he ɐcɪ ɐɾ pɐ̃ʃʃɐt̪ d̪ɪn
502,pɐʃʃɐd̪ɪn ɐcɪʃ
503,t̪ɐ ehon ɐntɪ bɦɐlo ɐce bɐɽɪt̪e
504,bɦɐlo nɐ͡ɪ̯ o͡ɪ̯ ɟe ɐmmuɾ d̪ɐʃʃɐʃ koɾɐ͡ɪ̯lɐm ɔʃʃot̪o mɐnuʃ ʃɔbkɪcu nɪɟe͡ɪ̯ koɾt̪e hɔe̯
505,o t̪ɐ͡ɪ̯le d̪ɐʃʃon ɛkn kɪ ɾɔŋd̪e ɐce nɐ bɐɽɐe̯
506,nɐ bɐɽɐe̯ nɪjɐ ɐʃcɪ
507,bɐɽɪt̪o nɪjɐ ɐʃcen
508,t̪o ʃuʃt̪o ɐce t̪o nɐ
509,ɐllɐe̯ d̪ɪle motɐmutɪ ʃuʃt̪o
510,t̪ɐ͡ɪ̯le o͡ɪ̯ khɐ͡o̯wɐd̪ɐ͡o̯ ho͡ɪ̯ce t̪o nɐ ʃɪhɐɾt̪o
511,ho ʃɪhɐɾt̪o khɐ͡ɪ̯cɪ
512,kɪ d̪ɪ khɐ͡o̯wɐd̪ɐ͡o̯wɐ koɾlu
513,bɦɐbɪ tɛŋɾɐ mɐc kɪnɪ nɪjɐ gecɪlɐm ɐmɪ t̪heke o͡ɪ̯ tɛŋɾɐ mɐcgulɐ koɾcɪlɐm ɐɾ kɔcɪ muɾgɪ
514,otɐ͡o̯ bɦɐnɪ koɾcɪlɐm
515,t̪u͡ɪ̯ ɾɐnnɐ koɾcɪʃ
516,ɐmɪ ɾɐnnɐ koɾcɪ
517,ɾɐnnɐ koɾt̪e pɐɾɪʃ
518,ɐmɪ ʃɔbɪ koɾt̪e pɐɾɪ
519,e ɟɔgt̪e ɟɐ kɐɟ ɐce ɟetɐ d̪ɛkhbo d̪ekhɐɾ pɔɾ ɐmɐɾ mone ho͡ɪ̯t̪e pɐɾbo
520,t̪oɾ ɐbbu t̪o ɐce bɐɽɪt̪e nɐ
521,hum bɐɾɪɽe ɐce
522,bɐɽɪɾ ʃɔbɐ͡ɪ̯ ɾɐɟɐ ɐce nɐ
523,khɐlɪ t̪o ɐmmu nɐ͡ɪ̯ mone hɔe̯
524,ɐbbu ɾɐɟɐ koɾt̪e pɐɾe nɐ oɾɐɾ ɛktɪ ʃɔmoʃʃɐ ɐce gɛ͡ɪ̯ʃɪkɾeɾ ʃɔmoʃʃɐ
525,ɐɾ ɐmmu t̪o ɔɾeʃʃeɾ ɾugɪ
526,t̪ɐɾpɔɾ t̪oɾ khelɐcchɐlɐ kon khelɐ pɔcd̪d̪ɦo ʃɔbeje
527,ɐmɪ ɛkhon khelɐ pɔchod̪d̪d̪ɦo t̪o ɔnekgulɐ ɐmɐɾ t̪ɐɾomd̪d̪e phɔbɐɾɪt khelɐ ɐmɐɾ photbɔɾ
528,phutbɔɾ khelɐ ɐmɐɾ ʃɔbt̪hɐkɪ phɐbɐɾɪt khelɐ
529,ɐmɐɾ pɾɪn khelɐjɐɾ mɛʃɪ t̪u͡ɪ̯ ettɐ bɦɐlo koɾɪ͡ɪ̯ ɟɐnɪʃ
530,mɛʃɪl ɐmɪ ɐst koɾcɪlɐm ɛtɐ ʃɔbɐ͡ɪ̯ d̪ekce
531,ebɔŋ ɐtɪst ke etɐ t̪umɪ bɦɐlo koɾɪ͡ɪ̯ ɟɐno
532,hɛ̃ ʃe͡ɪ̯ ʃɔmɔe̯ ɐmɾɐ kɐptɐ pɐ͡ɪ̯ nɐ͡ɪ̯ ʃɐle kɐptɐ ɟɪt̪ɪ koɾchɪ t̪ɐ͡ɪ̯ nɐ
533,ɛtɐ ɐmɐd̪eɾ goɾɔʃeɾ bɔbʃo ɟe nɐ ɐmɾɐ ɐʃole ebɐɾ kɐp
534,pɐɾchɪ
535,ɐmɪ ʃɐnd̪ok
536,ɟetɐ ʃɔmoʃɔt̪o koɾcɪ ʃetɐ ɐmɪ ʃɐt̪kɔk
537,tɪke t̪o ɐmɾɐ ʃe͡ɪ̯ ʃɔmɔe̯ ɛte o͡ɪ̯ ɟe bɛɾɐɾ lɐge d̪ɪcono khelɐl ɐce t̪oɾ
538,bɛɾɐɾ lɐge d̪ɪclɐm ɟod̪ɪ͡o̯ ɔt̪hɐkchɪlo nɐ t̪ɐɾpɔɾo chotokhɐt ɛktɐ bɛɾɐn lɐge d̪ɪccho o͡ɪ̯ ɟe ɐm gɐctɐɾ o͡ɪ̯khɐne t̪ɐɾpɔɾo chotokhɐtɐ ɛktɐ bɛɾɐn ɾɐkɪn ɾ
539,t̪ɐɾpɔɾe͡o̯ mɐne ɔnnoɾɔkom ɛktɐ ɪjɐ ɐchɪlo
540,ɐnuʃɪn chɪlo
541,motɐmutɪ bɦɐlo ɛktɐ ʃɔmoʃɔl chɪlo
542,thɪkɐce
543,ɐmɾɐ ɛkʃɐt̪e t̪ɔkɐn ɟɦɐ͡ɪ̯tɐe̯ koɾlɐm hɔe̯ ɛkʃɐt̪e
544,mone koɾ mɐt̪o boʃɪ goʃɪ goʃɪ goʃɪ goʃɪ goʃɪ goʃɪgɦɔb khelɐd̪ɦɐd̪ɦɐd̪ɦɐd̪ɦɐd̪ɦɐd̪ɦɐgulɐ ɐmɾɐ ɛkʃɐt̪e
545,ɐmɐd̪eɾ ɛktɐ ɐlɐd̪ɐ ɛktɐ ɪjt̪e chɪlo
546,ɐmɾɐ goɾɪgɔɟbo koɾt̪ɐm bɐ ɐmɐd̪eɾ pɐɾɐnʃɪbɦɐɾɐ ɟeɾɔkom ko͡ɪ̯ɾlɐm hɔe̯ mone koɾ cɐ͡ɪ̯ɾɟɔn ɛkʃɐt̪e ho͡o̯wɐ
547,odɐ ɐmɾɐ ɐlɐpɐ͡ɪ̯lɐʃt̪ɐ kɔ͡ɪ̯ɾt̪em
548,ʃɪhɐbɾɐ t̪o mone koɾ ɐmɐɾeɾ ɛk gɦunɪt̪o chɪlo
549,ɐɾ ɐmɐd̪eɾ uɾpɐɾ d̪ɪje e͡ɪ̯ o͡ɪ̯ɾɔkom ɛt̪o ejɐ koɾt̪e pɐɾe nɐ͡ɪ̯
550,ɐɾ ɐmɾɐ ɟe͡ɪ̯te bolechɪ ʃetɐ͡ɪ̯
551,t̪u͡ɪ̯ ɛktɐ ɟɪnɪʃ bɦɐb
552,t̪u͡ɪ̯ ɐɾ ɐmɪ ɟɔkhon pɔɾɪkhɐe̯ d̪e͡ɪ̯
553,ʃeʃʃɪ pɾɐʃe
554,hum ɟe t̪oɾ ʃɐt̪e d̪u͡ɪ̯ nɐbelɪ koɾle
555,pɔɾɪkhɐ d̪e͡o̯wɐɾ ɐge ɐmɐɾ kɐce ɪŋlɪʃ ʃɔbkɪcu chɪlo ɐmɪ t̪ok d̪ɪcɪ bɔŋkɪcu chɪlo ɐmɪ t̪ok d̪ɪcɪ bɔŋcɪ ɟe be͡ɪ̯mɐnd̪ek d̪ekɐ͡ɪ̯n nɐ bolecɪ nɐ
556,ɟe od̪eɾ ke͡u̯ ɟen nɐ pɐɾe
557,t̪u͡ɪ̯ bolelɪ ɟe nɐ ɐmɪ heʃt koɾle ɔŋʃo͡ɪ̯ ɔŋke ɐmɪ ɛktu kɐcɐ t̪ɐɾɐ ɐmɐɾɐ ɔŋke heʃt koɾbe
